|2002_naics|2002_naics_title|sic|sic_title_and_note|filename|end|start
1572|511140.0|Directory and Mailing List Publishers|2741.0|Miscellaneous Publishing (directory publishers, except Internet publishers)|2002_NAICS_to_1987_SIC.xls|1987|2002
1573|511140.0|Directory and Mailing List Publishers|7331.0|Direct Mail Advertising Services (mailing list compilers)|2002_NAICS_to_1987_SIC.xls|1987|2002
1574|511191.0|Greeting Card Publishers|2771.0|Greeting Cards (publishing greeting cards except Internet greeting card publishers)|2002_NAICS_to_1987_SIC.xls|1987|2002
1575|511199.0|All Other Publishers|2741.0|Miscellaneous Publishing (except database, advertising periodicals, shopping news, technical manuals and books, and sheet music publishing or publishing and printing and Internet versions of these activities)|2002_NAICS_to_1987_SIC.xls|1987|2002
1576|511210.0| Software Publishers|7372.0|Prepackaged Software (software publishing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1577|512110.0|Motion Picture and Video Production|7812.0|Motion Picture and Video Tape Production|2002_NAICS_to_1987_SIC.xls|1987|2002
1578|512120.0|Motion Picture and Video Distribution|7822.0|Motion Picture and Video Tape Distribution (except video tape and cassette wholesalers)|2002_NAICS_to_1987_SIC.xls|1987|2002
1579|512120.0|Motion Picture and Video Distribution|7829.0|Services Allied to Motion Picture Distribution (commercial distribution film libraries)|2002_NAICS_to_1987_SIC.xls|1987|2002
1580|512131.0|Motion Picture Theaters (except Drive-Ins)|7832.0|Motion Picture Theaters, Except Drive-In|2002_NAICS_to_1987_SIC.xls|1987|2002
1581|512132.0|Drive-In Motion Picture Theaters|7833.0|Drive-In Motion Picture Theaters|2002_NAICS_to_1987_SIC.xls|1987|2002
1582|512191.0| Teleproduction and Other Postproduction Services|7819.0|Services Allied to Motion Picture Production (teleproduction and postproduction services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1583|512199.0|Other  Motion Picture and Video Industries|7819.0|Services Allied to Motion Picture Production (except casting bureaus, wardrobe and equipment rental, talent payment services, teleproduction and other postproduction services, reproduction of videos, independent film directors, and other independent motion picture production related services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1584|512199.0|Other  Motion Picture and Video Industries|7829.0|Services Allied to Motion Picture Distribution (except commercial film distribution libraries and film archives)|2002_NAICS_to_1987_SIC.xls|1987|2002
1585|512210.0|Record Production |8999.0|Services, NEC (record production)|2002_NAICS_to_1987_SIC.xls|1987|2002
