filename|year|standard|code|title
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|541990|All Other Professional, Scientific, and Technical Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|551111|Offices of Bank Holding Companies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|551112|Offices of Other Holding Companies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|551114|Corporate, Subsidiary, and Regional Managing Offices
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561110|Office Administrative Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561210|Facilities Support Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561310|Employment Placement Agencies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561320|Temporary Help Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561330|Employee Leasing Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561410|Document Preparation Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561421|Telephone Answering Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561422|Telemarketing Bureaus
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561431|Private Mail Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561439|Other Business Service Centers (including Copy Shops)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561440|Collection Agencies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561450|Credit Bureaus
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561491|Repossession Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561492|Court Reporting and Stenotype Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561499|All Other Business Support Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561510|Travel Agencies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561520|Tour Operators
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561591|Convention and Visitors Bureaus
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561599|All Other Travel Arrangement and Reservation Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561611|Investigation Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561612|Security Guards and Patrol Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561613|Armored Car Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561621|Security Systems Services (except Locksmiths)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561622|Locksmiths
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561710|Exterminating and Pest Control Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561720|Janitorial Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561720|Janitorial Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561730|Landscaping Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561740|Carpet and Upholstery Cleaning Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561790|Other Services to Buildings and Dwellings
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561910|Packaging and Labeling Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561920|Convention and Trade Show Organizers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|561990|All Other Support Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562111|Solid Waste Collection
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562112|Hazardous Waste Collection
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562119|Other Waste Collection
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562211|Hazardous Waste Treatment and Disposal
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562212|Solid Waste Landfill
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562213|Solid Waste Combustors and Incinerators
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562219|Other Nonhazardous Waste Treatment and Disposal
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562910|Remediation Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562920|Materials Recovery Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562991|Septic Tank and Related Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|562998|All Other Miscellaneous Waste Management Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611110|Elementary and Secondary Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611210|Junior Colleges
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611310|Colleges, Universities, and Professional Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611410|Business and Secretarial Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611420|Computer Training
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611430|Professional and Management Development Training
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611511|Cosmetology and Barber Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611512|Flight Training
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611513|Apprenticeship Training
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611519|Other Technical and Trade Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611610|Fine Arts Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611620|Sports and Recreation Instruction
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611630|Language Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611691|Exam Preparation and Tutoring
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611692|Automobile Driving Schools
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611699|All Other Miscellaneous Schools and Instruction
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|611710|Educational Support Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621111|Offices of Physicians (except Mental Health Specialists)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621112|Offices of Physicians, Mental Health Specialists
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621210|Offices of Dentists
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621310|Offices of Chiropractors
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621320|Offices of Optometrists
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621330|Offices of Mental Health Practitioners (except Physicians)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621340|Offices of Physical, Occupational and Speech Therapists, and Audiologists
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621391|Offices of Podiatrists
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621399|Offices of All Other Miscellaneous Health Practitioners
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621410|Family Planning Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621420|Outpatient Mental Health and Substance Abuse Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621491|HMO Medical Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621492|Kidney Dialysis Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621493|Freestanding Ambulatory Surgical and Emergency Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621498|All Other Outpatient Care Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621511|Medical Laboratories
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621512|Diagnostic Imaging Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621610|Home Health Care Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621910|Ambulance Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621991|Blood and Organ Banks
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|621999|All Other Miscellaneous Ambulatory Health Care Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|622110|General Medical and Surgical Hospitals
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|622210|Psychiatric and Substance Abuse Hospitals
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|622310|Specialty (except Psychiatric and Substance Abuse) Hospitals
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|623110|Nursing Care Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|623210|Residential Mental Retardation Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|623220|Residential Mental Health and Substance Abuse Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|623311|Continuing Care Retirement Communities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|623312|Homes for the Elderly
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|623990|Other Residential Care Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624110|Child and Youth Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624120|Services for the Elderly and Persons with Disabilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624190|Other Individual and Family Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624210|Community Food Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624221|Temporary Shelters
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624229|Other Community Housing Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624230|Emergency and Other Relief Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624310|Vocational Rehabilitation Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|624410|Child Day Care Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711110|Theater Companies and Dinner Theaters
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711120|Dance Companies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711130|Musical Groups and Artists
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711190|Other Performing Arts Companies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711211|Sports Teams and Clubs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711212|Racetracks
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711219|Other Spectator Sports
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711310|Promoters of Performing Arts, Sports, and Similar Events with Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711320|Promoters of Performing Arts, Sports, and Similar Events without Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711410|Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|711510|Independent Artists, Writers, and Performers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|712110|Museums
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|712120|Historical Sites
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|712130|Zoos and Botanical Gardens
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|712190|Nature Parks and Other Similar Institutions
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713110|Amusement and Theme Parks
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713120|Amusement Arcades
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713210|Casinos (except Casino Hotels)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713290|Other Gambling Industries
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713910|Golf Courses and Country Clubs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713920|Skiing Facilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713930|Marinas
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713940|Fitness and Recreational Sports Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713950|Bowling Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|713990|All Other Amusement and Recreation Industries
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721110|Hotels (except Casino Hotels) and Motels
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721120|Casino Hotels
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721191|Bed-and-Breakfast Inns
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721199|All Other Traveler Accommodation
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721211|RV (Recreational Vehicle) Parks and Campgrounds
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721214|Recreational and Vacation Camps (except Campgrounds)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|721310|Rooming and Boarding Houses
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722110|Full-Service Restaurants
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722211|Limited-Service Restaurants
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722212|Cafeterias
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722213|Snack and Nonalcoholic Beverage Bars
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722310|Food Service Contractors
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722320|Caterers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722330|Mobile Food Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|722410|Drinking Places (Alcoholic Beverages)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811111|General Automotive Repair
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811112|Automotive Exhaust System Repair
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811113|Automotive Transmission Repair
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811118|Other Automotive Mechanical and Electrical Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811121|Automotive Body, Paint, and Interior Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811122|Automotive Glass Replacement Shops
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811191|Automotive Oil Change and Lubrication Shops
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811192|Car Washes
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811198|All Other Automotive Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811211|Consumer Electronics Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811212|Computer and Office Machine Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811213|Communication Equipment Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811219|Other Electronic and Precision Equipment Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811310|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811411|Home and Garden Equipment Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811412|Appliance Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811420|Reupholstery and Furniture Repair
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811430|Footwear and Leather Goods Repair
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|811490|Other Personal and Household Goods Repair and Maintenance
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812111|Barber Shops
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812112|Beauty Salons
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812113|Nail Salons
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812191|Diet and Weight Reducing Centers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812199|Other Personal Care Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812210|Funeral Homes and Funeral Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812220|Cemeteries and Crematories
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812310|Coin-Operated Laundries and Drycleaners
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812320|Drycleaning and Laundry Services (except Coin-Operated)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812331|Linen Supply
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812332|Industrial Launderers
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812910|Pet Care (except Veterinary) Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812921|Photofinishing Laboratories (except One-Hour)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812922|One-Hour Photofinishing
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812930|Parking Lots and Garages
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|812990|All Other Personal Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813110|Religious Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813211|Grantmaking Foundations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813212|Voluntary Health Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813219|Other Grantmaking and Giving Services
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813311|Human Rights Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813312|Environment, Conservation and Wildlife Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813319|Other Social Advocacy Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813410|Civic and Social Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813910|Business Associations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813920|Professional Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813930|Labor Unions and Similar Labor Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813940|Political Organizations
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|813990|Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|814110|Private Households
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|921110|Executive Offices
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|921120|Legislative Bodies
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|921130|Public Finance Activities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|921140|Executive and Legislative Offices, Combined
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|921150|American Indian and Alaska Native Tribal Governments
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|921190|Other General Government Support
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922110|Courts
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922120|Police Protection
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922130|Legal Counsel and Prosecution
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922140|Correctional Institutions
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922150|Parole Offices and Probation Offices
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922160|Fire Protection
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|922190|Other Justice, Public Order, and Safety Activities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|923110|Administration of Education Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|923120|Administration of Public Health Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|923130|Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|923140|Administration of Veterans' Affairs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|924110|Administration of Air and Water Resource and Solid Waste Management Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|924120|Administration of Conservation Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|925110|Administration of Housing Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|925120|Administration of Urban Planning and Community and Rural Development
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|926110|Administration of General Economic Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|926120|Regulation and Administration of Transportation Programs
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|926130|Regulation and Administration of Communications, Electric, Gas, and Other Utilities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|926140|Regulation of Agricultural Marketing and Commodities
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|926150|Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|927110|Space Research and Technology
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|928110|National Security
2002_NAICS_to_1997_NAICS.xls|1997-01-01  0:00:00|naics|928120|International Affairs
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111110|Soybean Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111120|Oilseed (except Soybean) Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111130|Dry Pea and Bean Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111140|Wheat Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111150|Corn Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111160|Rice Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111191|Oilseed and Grain Combination Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111199|All Other Grain Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111211|Potato Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111219|Other Vegetable (except Potato) and Melon Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111310|Orange Groves
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111320|Citrus (except Orange) Groves
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111331|Apple Orchards
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111332|Grape Vineyards
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111333|Strawberry Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111334|Berry (except Strawberry) Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111335|Tree Nut Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111336|Fruit and Tree Nut Combination Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111339|Other Noncitrus Fruit Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111411|Mushroom Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111419|Other Food Crops Grown Under Cover
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111421|Nursery and Tree Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111422|Floriculture Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111910|Tobacco Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111920|Cotton Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111930|Sugarcane Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111940|Hay Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111991|Sugar Beet Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111992|Peanut Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|111998|All Other Miscellaneous Crop Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112111|Beef Cattle Ranching and Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112112|Cattle Feedlots
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112120|Dairy Cattle and Milk Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112130|Dual-Purpose Cattle Ranching and Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112210|Hog and Pig Farming
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112310|Chicken Egg Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112320|Broilers and Other Meat Type Chicken Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112330|Turkey Production
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112340|Poultry Hatcheries
2002_NAICS_to_1997_NAICS.xls|2002-01-01  0:00:00|naics|112390|Other Poultry Production
