|2012_naics_code|2012_naics_title|2007_naics_code|"2007_naics_title
and_specific_piece_of_the_2007_industry_that_is_contained_in_the_2012_industry_"|filename|end|start
1098|722310.0|Food Service Contractors|722310.0|Food Service Contractors|2012_to_2007_NAICS.xls|2007|2012
1099|722320.0|Caterers|722320.0|Caterers|2012_to_2007_NAICS.xls|2007|2012
1100|722330.0|Mobile Food Services|722330.0|Mobile Food Services|2012_to_2007_NAICS.xls|2007|2012
1101|722410.0|Drinking Places (Alcoholic Beverages)|722410.0|Drinking Places (Alcoholic Beverages)|2012_to_2007_NAICS.xls|2007|2012
1102|722511.0|Full-Service Restaurants|722110.0|Full-Service Restaurants|2012_to_2007_NAICS.xls|2007|2012
1103|722513.0|Limited-Service Restaurants|722211.0|Limited-Service Restaurants|2012_to_2007_NAICS.xls|2007|2012
1104|722514.0|Cafeterias, Grill Buffets, and Buffets|722212.0|Cafeterias, Grill Buffets, and Buffets|2012_to_2007_NAICS.xls|2007|2012
1105|722515.0|Snack and Nonalcoholic Beverage Bars|722213.0|Snack and Nonalcoholic Beverage Bars|2012_to_2007_NAICS.xls|2007|2012
1106|811111.0|General Automotive Repair|811111.0|General Automotive Repair|2012_to_2007_NAICS.xls|2007|2012
1107|811112.0|Automotive Exhaust System Repair|811112.0|Automotive Exhaust System Repair|2012_to_2007_NAICS.xls|2007|2012
1108|811113.0|Automotive Transmission Repair|811113.0|Automotive Transmission Repair|2012_to_2007_NAICS.xls|2007|2012
1109|811118.0|Other Automotive Mechanical and Electrical Repair and Maintenance|811118.0|Other Automotive Mechanical and Electrical Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1110|811121.0|Automotive Body, Paint, and Interior Repair and Maintenance|811121.0|Automotive Body, Paint, and Interior Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1111|811122.0|Automotive Glass Replacement Shops|811122.0|Automotive Glass Replacement Shops|2012_to_2007_NAICS.xls|2007|2012
1112|811191.0|Automotive Oil Change and Lubrication Shops|811191.0|Automotive Oil Change and Lubrication Shops|2012_to_2007_NAICS.xls|2007|2012
1113|811192.0|Car Washes|811192.0|Car Washes|2012_to_2007_NAICS.xls|2007|2012
1114|811198.0|All Other Automotive Repair and Maintenance|811198.0|All Other Automotive Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1115|811211.0|Consumer Electronics Repair and Maintenance|811211.0|Consumer Electronics Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1116|811212.0|Computer and Office Machine Repair and Maintenance|811212.0|Computer and Office Machine Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1117|811213.0|Communication Equipment Repair and Maintenance|811213.0|Communication Equipment Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1118|811219.0|Other Electronic and Precision Equipment Repair and Maintenance|811219.0|Other Electronic and Precision Equipment Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1119|811310.0|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|811310.0|Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1120|811411.0|Home and Garden Equipment Repair and Maintenance|811411.0|Home and Garden Equipment Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1121|811412.0|Appliance Repair and Maintenance|811412.0|Appliance Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1122|811420.0|Reupholstery and Furniture Repair|811420.0|Reupholstery and Furniture Repair|2012_to_2007_NAICS.xls|2007|2012
1123|811430.0|Footwear and Leather Goods Repair|811430.0|Footwear and Leather Goods Repair|2012_to_2007_NAICS.xls|2007|2012
1124|811490.0|Other Personal and Household Goods Repair and Maintenance|811490.0|Other Personal and Household Goods Repair and Maintenance|2012_to_2007_NAICS.xls|2007|2012
1125|812111.0|Barber Shops|812111.0|Barber Shops|2012_to_2007_NAICS.xls|2007|2012
1126|812112.0|Beauty Salons|812112.0|Beauty Salons|2012_to_2007_NAICS.xls|2007|2012
1127|812113.0|Nail Salons|812113.0|Nail Salons|2012_to_2007_NAICS.xls|2007|2012
1128|812191.0|Diet and Weight Reducing Centers|812191.0|Diet and Weight Reducing Centers|2012_to_2007_NAICS.xls|2007|2012
1129|812199.0|Other Personal Care Services|812199.0|Other Personal Care Services|2012_to_2007_NAICS.xls|2007|2012
1130|812210.0|Funeral Homes and Funeral Services|812210.0|Funeral Homes and Funeral Services|2012_to_2007_NAICS.xls|2007|2012
1131|812220.0|Cemeteries and Crematories|812220.0|Cemeteries and Crematories|2012_to_2007_NAICS.xls|2007|2012
1132|812310.0|Coin-Operated Laundries and Drycleaners|812310.0|Coin-Operated Laundries and Drycleaners|2012_to_2007_NAICS.xls|2007|2012
1133|812320.0|Drycleaning and Laundry Services (except Coin-Operated)|812320.0|Drycleaning and Laundry Services (except Coin-Operated)|2012_to_2007_NAICS.xls|2007|2012
1134|812331.0|Linen Supply|812331.0|Linen Supply|2012_to_2007_NAICS.xls|2007|2012
1135|812332.0|Industrial Launderers|812332.0|Industrial Launderers|2012_to_2007_NAICS.xls|2007|2012
1136|812910.0|Pet Care (except Veterinary) Services|812910.0|Pet Care (except Veterinary) Services|2012_to_2007_NAICS.xls|2007|2012
1137|812921.0|Photofinishing Laboratories (except One-Hour)|812921.0|Photofinishing Laboratories (except One-Hour)|2012_to_2007_NAICS.xls|2007|2012
1138|812922.0|One-Hour Photofinishing|812922.0|One-Hour Photofinishing|2012_to_2007_NAICS.xls|2007|2012
1139|812930.0|Parking Lots and Garages|812930.0|Parking Lots and Garages|2012_to_2007_NAICS.xls|2007|2012
1140|812990.0|All Other Personal Services|812990.0|All Other Personal Services|2012_to_2007_NAICS.xls|2007|2012
1141|813110.0|Religious Organizations|813110.0|Religious Organizations|2012_to_2007_NAICS.xls|2007|2012
1142|813211.0|Grantmaking Foundations|813211.0|Grantmaking Foundations|2012_to_2007_NAICS.xls|2007|2012
1143|813212.0|Voluntary Health Organizations|813212.0|Voluntary Health Organizations|2012_to_2007_NAICS.xls|2007|2012
1144|813219.0|Other Grantmaking and Giving Services|813219.0|Other Grantmaking and Giving Services|2012_to_2007_NAICS.xls|2007|2012
1145|813311.0|Human Rights Organizations|813311.0|Human Rights Organizations|2012_to_2007_NAICS.xls|2007|2012
1146|813312.0|Environment, Conservation and Wildlife Organizations|813312.0|Environment, Conservation and Wildlife Organizations|2012_to_2007_NAICS.xls|2007|2012
1147|813319.0|Other Social Advocacy Organizations|813319.0|Other Social Advocacy Organizations|2012_to_2007_NAICS.xls|2007|2012
1148|813410.0|Civic and Social Organizations|813410.0|Civic and Social Organizations|2012_to_2007_NAICS.xls|2007|2012
1149|813910.0|Business Associations|813910.0|Business Associations|2012_to_2007_NAICS.xls|2007|2012
1150|813920.0|Professional Organizations|813920.0|Professional Organizations|2012_to_2007_NAICS.xls|2007|2012
1151|813930.0|Labor Unions and Similar Labor Organizations|813930.0|Labor Unions and Similar Labor Organizations|2012_to_2007_NAICS.xls|2007|2012
1152|813940.0|Political Organizations|813940.0|Political Organizations|2012_to_2007_NAICS.xls|2007|2012
1153|813990.0|Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)|813990.0|Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)|2012_to_2007_NAICS.xls|2007|2012
1154|814110.0|Private Households|814110.0|Private Households|2012_to_2007_NAICS.xls|2007|2012
1155|921110.0|Executive Offices|921110.0|Executive Offices|2012_to_2007_NAICS.xls|2007|2012
1156|921120.0|Legislative Bodies|921120.0|Legislative Bodies|2012_to_2007_NAICS.xls|2007|2012
1157|921130.0|Public Finance Activities|921130.0|Public Finance Activities|2012_to_2007_NAICS.xls|2007|2012
1158|921140.0|Executive and Legislative Offices, Combined|921140.0|Executive and Legislative Offices, Combined|2012_to_2007_NAICS.xls|2007|2012
1159|921150.0|American Indian and Alaska Native Tribal Governments|921150.0|American Indian and Alaska Native Tribal Governments|2012_to_2007_NAICS.xls|2007|2012
1160|921190.0|Other General Government Support|921190.0|Other General Government Support|2012_to_2007_NAICS.xls|2007|2012
1161|922110.0|Courts|922110.0|Courts|2012_to_2007_NAICS.xls|2007|2012
1162|922120.0|Police Protection|922120.0|Police Protection|2012_to_2007_NAICS.xls|2007|2012
1163|922130.0|Legal Counsel and Prosecution|922130.0|Legal Counsel and Prosecution|2012_to_2007_NAICS.xls|2007|2012
1164|922140.0|Correctional Institutions|922140.0|Correctional Institutions|2012_to_2007_NAICS.xls|2007|2012
1165|922150.0|Parole Offices and Probation Offices|922150.0|Parole Offices and Probation Offices|2012_to_2007_NAICS.xls|2007|2012
1166|922160.0|Fire Protection|922160.0|Fire Protection|2012_to_2007_NAICS.xls|2007|2012
1167|922190.0|Other Justice, Public Order, and Safety Activities|922190.0|Other Justice, Public Order, and Safety Activities|2012_to_2007_NAICS.xls|2007|2012
1168|923110.0|Administration of Education Programs|923110.0|Administration of Education Programs|2012_to_2007_NAICS.xls|2007|2012
1169|923120.0|Administration of Public Health Programs|923120.0|Administration of Public Health Programs|2012_to_2007_NAICS.xls|2007|2012
1170|923130.0|Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)|923130.0|Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)|2012_to_2007_NAICS.xls|2007|2012
1171|923140.0|Administration of Veterans' Affairs|923140.0|Administration of Veterans' Affairs|2012_to_2007_NAICS.xls|2007|2012
1172|924110.0|Administration of Air and Water Resource and Solid Waste Management Programs|924110.0|Administration of Air and Water Resource and Solid Waste Management Programs|2012_to_2007_NAICS.xls|2007|2012
1173|924120.0|Administration of Conservation Programs|924120.0|Administration of Conservation Programs|2012_to_2007_NAICS.xls|2007|2012
1174|925110.0|Administration of Housing Programs|925110.0|Administration of Housing Programs|2012_to_2007_NAICS.xls|2007|2012
1175|925120.0|Administration of Urban Planning and Community and Rural Development|925120.0|Administration of Urban Planning and Community and Rural Development|2012_to_2007_NAICS.xls|2007|2012
1176|926110.0|Administration of General Economic Programs|926110.0|Administration of General Economic Programs|2012_to_2007_NAICS.xls|2007|2012
1177|926120.0|Regulation and Administration of Transportation Programs|926120.0|Regulation and Administration of Transportation Programs|2012_to_2007_NAICS.xls|2007|2012
1178|926130.0|Regulation and Administration of Communications, Electric, Gas, and Other Utilities|926130.0|Regulation and Administration of Communications, Electric, Gas, and Other Utilities|2012_to_2007_NAICS.xls|2007|2012
1179|926140.0|Regulation of Agricultural Marketing and Commodities|926140.0|Regulation of Agricultural Marketing and Commodities|2012_to_2007_NAICS.xls|2007|2012
1180|926150.0|Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors|926150.0|Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors|2012_to_2007_NAICS.xls|2007|2012
1181|927110.0|Space Research and Technology|927110.0|Space Research and Technology|2012_to_2007_NAICS.xls|2007|2012
1182|928110.0|National Security|928110.0|National Security|2012_to_2007_NAICS.xls|2007|2012
1183|928120.0|International Affairs|928120.0|International Affairs|2012_to_2007_NAICS.xls|2007|2012
