|2007_naics_code|2007_naics_title|2002_naics_code|"2002_naics_title
and_specific_piece_of_the_2002_industry_that_is_contained_in_the_2007_industry_"|filename|end|start
410|332214.0|Kitchen Utensil, Pot, and Pan Manufacturing|332214.0|Kitchen Utensil, Pot, and Pan Manufacturing|2007_to_2002_NAICS.xls|2002|2007
411|332311.0|Prefabricated Metal Building and Component Manufacturing|332311.0|Prefabricated Metal Building and Component Manufacturing|2007_to_2002_NAICS.xls|2002|2007
412|332312.0|Fabricated Structural Metal Manufacturing|332312.0|Fabricated Structural Metal Manufacturing|2007_to_2002_NAICS.xls|2002|2007
413|332313.0|Plate Work Manufacturing|332313.0|Plate Work Manufacturing|2007_to_2002_NAICS.xls|2002|2007
414|332321.0|Metal Window and Door Manufacturing|332321.0|Metal Window and Door Manufacturing|2007_to_2002_NAICS.xls|2002|2007
415|332322.0|Sheet Metal Work Manufacturing|332322.0|Sheet Metal Work Manufacturing|2007_to_2002_NAICS.xls|2002|2007
416|332323.0|Ornamental and Architectural Metal Work Manufacturing|332323.0|Ornamental and Architectural Metal Work Manufacturing|2007_to_2002_NAICS.xls|2002|2007
417|332410.0|Power Boiler and Heat Exchanger Manufacturing|332410.0|Power Boiler and Heat Exchanger Manufacturing|2007_to_2002_NAICS.xls|2002|2007
418|332420.0|Metal Tank (Heavy Gauge) Manufacturing|332420.0|Metal Tank (Heavy Gauge) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
419|332431.0|Metal Can Manufacturing|332431.0|Metal Can Manufacturing|2007_to_2002_NAICS.xls|2002|2007
420|332439.0|Other Metal Container Manufacturing|332439.0|Other Metal Container Manufacturing|2007_to_2002_NAICS.xls|2002|2007
421|332510.0|Hardware Manufacturing|332510.0|Hardware Manufacturing|2007_to_2002_NAICS.xls|2002|2007
422|332611.0|Spring (Heavy Gauge) Manufacturing|332611.0|Spring (Heavy Gauge) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
423|332612.0|Spring (Light Gauge) Manufacturing|332612.0|Spring (Light Gauge) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
424|332618.0|Other Fabricated Wire Product Manufacturing|332618.0|Other Fabricated Wire Product Manufacturing|2007_to_2002_NAICS.xls|2002|2007
425|332710.0|Machine Shops|332710.0|Machine Shops|2007_to_2002_NAICS.xls|2002|2007
426|332721.0|Precision Turned Product Manufacturing|332721.0|Precision Turned Product Manufacturing|2007_to_2002_NAICS.xls|2002|2007
427|332722.0|Bolt, Nut, Screw, Rivet, and Washer Manufacturing|332722.0|Bolt, Nut, Screw, Rivet, and Washer Manufacturing|2007_to_2002_NAICS.xls|2002|2007
428|332811.0|Metal Heat Treating|332811.0|Metal Heat Treating|2007_to_2002_NAICS.xls|2002|2007
429|332812.0|Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers|332812.0|Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers|2007_to_2002_NAICS.xls|2002|2007
430|332813.0|Electroplating, Plating, Polishing, Anodizing, and Coloring|332813.0|Electroplating, Plating, Polishing, Anodizing, and Coloring|2007_to_2002_NAICS.xls|2002|2007
431|332911.0|Industrial Valve Manufacturing|332911.0|Industrial Valve Manufacturing|2007_to_2002_NAICS.xls|2002|2007
432|332912.0|Fluid Power Valve and Hose Fitting Manufacturing|332912.0|Fluid Power Valve and Hose Fitting Manufacturing|2007_to_2002_NAICS.xls|2002|2007
433|332913.0|Plumbing Fixture Fitting and Trim Manufacturing|332913.0|Plumbing Fixture Fitting and Trim Manufacturing|2007_to_2002_NAICS.xls|2002|2007
434|332919.0|Other Metal Valve and Pipe Fitting Manufacturing|332919.0|Other Metal Valve and Pipe Fitting Manufacturing|2007_to_2002_NAICS.xls|2002|2007
435|332991.0|Ball and Roller Bearing Manufacturing|332991.0|Ball and Roller Bearing Manufacturing|2007_to_2002_NAICS.xls|2002|2007
436|332992.0|Small Arms Ammunition Manufacturing|332992.0|Small Arms Ammunition Manufacturing|2007_to_2002_NAICS.xls|2002|2007
437|332993.0|Ammunition (except Small Arms) Manufacturing|332993.0|Ammunition (except Small Arms) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
438|332994.0|Small Arms Manufacturing|332994.0|Small Arms Manufacturing|2007_to_2002_NAICS.xls|2002|2007
439|332995.0|Other Ordnance and Accessories Manufacturing|332995.0|Other Ordnance and Accessories Manufacturing|2007_to_2002_NAICS.xls|2002|2007
440|332996.0|Fabricated Pipe and Pipe Fitting Manufacturing|332996.0|Fabricated Pipe and Pipe Fitting Manufacturing|2007_to_2002_NAICS.xls|2002|2007
441|332997.0|Industrial Pattern Manufacturing|332997.0|Industrial Pattern Manufacturing|2007_to_2002_NAICS.xls|2002|2007
442|332998.0|Enameled Iron and Metal Sanitary Ware Manufacturing|332998.0|Enameled Iron and Metal Sanitary Ware Manufacturing|2007_to_2002_NAICS.xls|2002|2007
443|332999.0|All Other Miscellaneous Fabricated Metal Product Manufacturing|332999.0|All Other Miscellaneous Fabricated Metal Product Manufacturing|2007_to_2002_NAICS.xls|2002|2007
444|333111.0|Farm Machinery and Equipment Manufacturing|333111.0|Farm Machinery and Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
445|333112.0|Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing|333112.0|Lawn and Garden Tractor and Home Lawn and Garden Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
446|333120.0|Construction Machinery Manufacturing|333120.0|Construction Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
447|333131.0|Mining Machinery and Equipment Manufacturing|333131.0|Mining Machinery and Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
448|333132.0|Oil and Gas Field Machinery and Equipment Manufacturing|333132.0|Oil and Gas Field Machinery and Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
449|333210.0|Sawmill and Woodworking Machinery Manufacturing|333210.0|Sawmill and Woodworking Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
450|333220.0|Plastics and Rubber Industry Machinery Manufacturing|333220.0|Plastics and Rubber Industry Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
451|333291.0|Paper Industry Machinery Manufacturing|333291.0|Paper Industry Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
452|333292.0|Textile Machinery Manufacturing|333292.0|Textile Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
453|333293.0|Printing Machinery and Equipment Manufacturing|333293.0|Printing Machinery and Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
454|333294.0|Food Product Machinery Manufacturing|333294.0|Food Product Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
455|333295.0|Semiconductor Machinery Manufacturing|333295.0|Semiconductor Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
456|333298.0|All Other Industrial Machinery Manufacturing|333298.0|All Other Industrial Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
457|333298.0|All Other Industrial Machinery Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - laboratory distilling equipment|2007_to_2002_NAICS.xls|2002|2007
458|333311.0|Automatic Vending Machine Manufacturing|333311.0|Automatic Vending Machine Manufacturing|2007_to_2002_NAICS.xls|2002|2007
459|333312.0|Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing|333312.0|Commercial Laundry, Drycleaning, and Pressing Machine Manufacturing|2007_to_2002_NAICS.xls|2002|2007
460|333313.0|Office Machinery Manufacturing|333313.0|Office Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
461|333314.0|Optical Instrument and Lens Manufacturing|333314.0|Optical Instrument and Lens Manufacturing|2007_to_2002_NAICS.xls|2002|2007
462|333315.0|Photographic and Photocopying Equipment Manufacturing|333315.0|Photographic and Photocopying Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
463|333319.0|Other Commercial and Service Industry Machinery Manufacturing|333319.0|Other Commercial and Service Industry Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
464|333411.0|Air Purification Equipment Manufacturing|333411.0|Air Purification Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
465|333412.0|Industrial and Commercial Fan and Blower Manufacturing|333412.0|Industrial and Commercial Fan and Blower Manufacturing|2007_to_2002_NAICS.xls|2002|2007
466|333414.0|Heating Equipment (except Warm Air Furnaces) Manufacturing|333414.0|Heating Equipment (except Warm Air Furnaces) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
467|333415.0|Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing|333415.0|Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
468|333415.0|Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - laboratory freezers|2007_to_2002_NAICS.xls|2002|2007
469|333511.0|Industrial Mold Manufacturing|333511.0|Industrial Mold Manufacturing|2007_to_2002_NAICS.xls|2002|2007
470|333512.0|Machine Tool (Metal Cutting Types) Manufacturing|333512.0|Machine Tool (Metal Cutting Types) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
471|333513.0|Machine Tool (Metal Forming Types) Manufacturing|333513.0|Machine Tool (Metal Forming Types) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
472|333514.0|Special Die and Tool, Die Set, Jig, and Fixture Manufacturing|333514.0|Special Die and Tool, Die Set, Jig, and Fixture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
473|333515.0|Cutting Tool and Machine Tool Accessory Manufacturing|333515.0|Cutting Tool and Machine Tool Accessory Manufacturing|2007_to_2002_NAICS.xls|2002|2007
474|333516.0|Rolling Mill Machinery and Equipment Manufacturing|333516.0|Rolling Mill Machinery and Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
475|333518.0|Other Metalworking Machinery Manufacturing|333518.0|Other Metalworking Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
476|333611.0|Turbine and Turbine Generator Set Units Manufacturing|333611.0|Turbine and Turbine Generator Set Units Manufacturing|2007_to_2002_NAICS.xls|2002|2007
477|333612.0|Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing|333612.0|Speed Changer, Industrial High-Speed Drive, and Gear Manufacturing|2007_to_2002_NAICS.xls|2002|2007
478|333613.0|Mechanical Power Transmission Equipment Manufacturing|333613.0|Mechanical Power Transmission Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
479|333618.0|Other Engine Equipment Manufacturing|333618.0|Other Engine Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
480|333911.0|Pump and Pumping Equipment Manufacturing|333911.0|Pump and Pumping Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
481|333912.0|Air and Gas Compressor Manufacturing|333912.0|Air and Gas Compressor Manufacturing|2007_to_2002_NAICS.xls|2002|2007
482|333913.0|Measuring and Dispensing Pump Manufacturing|333913.0|Measuring and Dispensing Pump Manufacturing|2007_to_2002_NAICS.xls|2002|2007
483|333921.0|Elevator and Moving Stairway Manufacturing|333921.0|Elevator and Moving Stairway Manufacturing|2007_to_2002_NAICS.xls|2002|2007
484|333922.0|Conveyor and Conveying Equipment Manufacturing|333922.0|Conveyor and Conveying Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
485|333923.0|Overhead Traveling Crane, Hoist, and Monorail System Manufacturing|333923.0|Overhead Traveling Crane, Hoist, and Monorail System Manufacturing|2007_to_2002_NAICS.xls|2002|2007
486|333924.0|Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing|333924.0|Industrial Truck, Tractor, Trailer, and Stacker Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
487|333991.0|Power-Driven Handtool Manufacturing|333991.0|Power-Driven Handtool Manufacturing|2007_to_2002_NAICS.xls|2002|2007
488|333992.0|Welding and Soldering Equipment Manufacturing|333992.0|Welding and Soldering Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
489|333993.0|Packaging Machinery Manufacturing|333993.0|Packaging Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
490|333994.0|Industrial Process Furnace and Oven Manufacturing|333994.0|Industrial Process Furnace and Oven Manufacturing|2007_to_2002_NAICS.xls|2002|2007
491|333994.0|Industrial Process Furnace and Oven Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - laboratory furnaces and ovens|2007_to_2002_NAICS.xls|2002|2007
492|333995.0|Fluid Power Cylinder and Actuator Manufacturing|333995.0|Fluid Power Cylinder and Actuator Manufacturing|2007_to_2002_NAICS.xls|2002|2007
493|333996.0|Fluid Power Pump and Motor Manufacturing|333996.0|Fluid Power Pump and Motor Manufacturing|2007_to_2002_NAICS.xls|2002|2007
494|333997.0|Scale and Balance Manufacturing|333997.0|Scale and Balance (except Laboratory) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
495|333997.0|Scale and Balance Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - laboratory scales and balances|2007_to_2002_NAICS.xls|2002|2007
496|333999.0|All Other Miscellaneous General Purpose Machinery Manufacturing|333999.0|All Other Miscellaneous General Purpose Machinery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
497|333999.0|All Other Miscellaneous General Purpose Machinery Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - laboratory centrifuges|2007_to_2002_NAICS.xls|2002|2007
498|334111.0|Electronic Computer Manufacturing|334111.0|Electronic Computer Manufacturing|2007_to_2002_NAICS.xls|2002|2007
499|334112.0|Computer Storage Device Manufacturing|334112.0|Computer Storage Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
500|334113.0|Computer Terminal Manufacturing|334113.0|Computer Terminal Manufacturing|2007_to_2002_NAICS.xls|2002|2007
501|334119.0|Other Computer Peripheral Equipment Manufacturing|334119.0|Other Computer Peripheral Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
502|334210.0|Telephone Apparatus Manufacturing|334210.0|Telephone Apparatus Manufacturing|2007_to_2002_NAICS.xls|2002|2007
503|334220.0|Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing|334220.0|Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing - except communications signal testing and evaluation equipment|2007_to_2002_NAICS.xls|2002|2007
504|334290.0|Other Communications Equipment Manufacturing|334290.0|Other Communications Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
505|334310.0|Audio and Video Equipment Manufacturing|334310.0|Audio and Video Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
506|334411.0|Electron Tube Manufacturing|334411.0|Electron Tube Manufacturing|2007_to_2002_NAICS.xls|2002|2007
507|334412.0|Bare Printed Circuit Board Manufacturing|334412.0|Bare Printed Circuit Board Manufacturing|2007_to_2002_NAICS.xls|2002|2007
508|334413.0|Semiconductor and Related Device Manufacturing|334413.0|Semiconductor and Related Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
509|334414.0|Electronic Capacitor Manufacturing|334414.0|Electronic Capacitor Manufacturing|2007_to_2002_NAICS.xls|2002|2007
510|334415.0|Electronic Resistor Manufacturing|334415.0|Electronic Resistor Manufacturing|2007_to_2002_NAICS.xls|2002|2007
511|334416.0|Electronic Coil, Transformer, and Other Inductor Manufacturing|334416.0|Electronic Coil, Transformer, and Other Inductor Manufacturing|2007_to_2002_NAICS.xls|2002|2007
512|334417.0|Electronic Connector Manufacturing|334417.0|Electronic Connector Manufacturing|2007_to_2002_NAICS.xls|2002|2007
513|334418.0|Printed Circuit Assembly (Electronic Assembly) Manufacturing|334418.0|Printed Circuit Assembly (Electronic Assembly) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
514|334419.0|Other Electronic Component Manufacturing|334419.0|Other Electronic Component Manufacturing|2007_to_2002_NAICS.xls|2002|2007
515|334510.0|Electromedical and Electrotherapeutic Apparatus Manufacturing|334510.0|Electromedical and Electrotherapeutic Apparatus Manufacturing|2007_to_2002_NAICS.xls|2002|2007
516|334511.0|Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing|334511.0|Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing|2007_to_2002_NAICS.xls|2002|2007
517|334512.0|Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use|334512.0|Automatic Environmental Control Manufacturing for Residential, Commercial, and Appliance Use|2007_to_2002_NAICS.xls|2002|2007
518|334513.0|Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables|334513.0|Instruments and Related Products Manufacturing for Measuring, Displaying, and Controlling Industrial Process Variables|2007_to_2002_NAICS.xls|2002|2007
519|334514.0|Totalizing Fluid Meter and Counting Device Manufacturing|334514.0|Totalizing Fluid Meter and Counting Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
520|334515.0|Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals|334220.0|Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing - communications signal testing and evaluation equipment|2007_to_2002_NAICS.xls|2002|2007
521|334515.0|Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals|334515.0|Instrument Manufacturing for Measuring and Testing Electricity and Electrical Signals|2007_to_2002_NAICS.xls|2002|2007
522|334516.0|Analytical Laboratory Instrument Manufacturing|334516.0|Analytical Laboratory Instrument Manufacturing|2007_to_2002_NAICS.xls|2002|2007
523|334517.0|Irradiation Apparatus Manufacturing|334517.0|Irradiation Apparatus Manufacturing|2007_to_2002_NAICS.xls|2002|2007
524|334518.0|Watch, Clock, and Part Manufacturing|334518.0|Watch, Clock, and Part Manufacturing|2007_to_2002_NAICS.xls|2002|2007
525|334519.0|Other Measuring and Controlling Device Manufacturing|334519.0|Other Measuring and Controlling Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
526|334611.0|Software Reproducing|334611.0|Software Reproducing|2007_to_2002_NAICS.xls|2002|2007
527|334612.0|Prerecorded Compact Disc (except Software), Tape, and Record Reproducing|334612.0|Prerecorded Compact Disc (except Software), Tape, and Record Reproducing|2007_to_2002_NAICS.xls|2002|2007
528|334613.0|Magnetic and Optical Recording Media Manufacturing|334613.0|Magnetic and Optical Recording Media Manufacturing|2007_to_2002_NAICS.xls|2002|2007
529|335110.0|Electric Lamp Bulb and Part Manufacturing|335110.0|Electric Lamp Bulb and Part Manufacturing|2007_to_2002_NAICS.xls|2002|2007
530|335121.0|Residential Electric Lighting Fixture Manufacturing|335121.0|Residential Electric Lighting Fixture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
531|335122.0|Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing|335122.0|Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
532|335129.0|Other Lighting Equipment Manufacturing|335129.0|Other Lighting Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
533|335211.0|Electric Housewares and Household Fan Manufacturing|335211.0|Electric Housewares and Household Fan Manufacturing|2007_to_2002_NAICS.xls|2002|2007
534|335212.0|Household Vacuum Cleaner Manufacturing|335212.0|Household Vacuum Cleaner Manufacturing|2007_to_2002_NAICS.xls|2002|2007
535|335221.0|Household Cooking Appliance Manufacturing|335221.0|Household Cooking Appliance Manufacturing|2007_to_2002_NAICS.xls|2002|2007
536|335222.0|Household Refrigerator and Home Freezer Manufacturing|335222.0|Household Refrigerator and Home Freezer Manufacturing|2007_to_2002_NAICS.xls|2002|2007
537|335224.0|Household Laundry Equipment Manufacturing|335224.0|Household Laundry Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
538|335228.0|Other Major Household Appliance Manufacturing|335228.0|Other Major Household Appliance Manufacturing|2007_to_2002_NAICS.xls|2002|2007
539|335311.0|Power, Distribution, and Specialty Transformer Manufacturing|335311.0|Power, Distribution, and Specialty Transformer Manufacturing|2007_to_2002_NAICS.xls|2002|2007
540|335312.0|Motor and Generator Manufacturing|335312.0|Motor and Generator Manufacturing|2007_to_2002_NAICS.xls|2002|2007
541|335313.0|Switchgear and Switchboard Apparatus Manufacturing|335313.0|Switchgear and Switchboard Apparatus Manufacturing|2007_to_2002_NAICS.xls|2002|2007
542|335314.0|Relay and Industrial Control Manufacturing|335314.0|Relay and Industrial Control Manufacturing|2007_to_2002_NAICS.xls|2002|2007
543|335911.0|Storage Battery Manufacturing|335911.0|Storage Battery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
544|335912.0|Primary Battery Manufacturing|335912.0|Primary Battery Manufacturing|2007_to_2002_NAICS.xls|2002|2007
545|335921.0|Fiber Optic Cable Manufacturing|335921.0|Fiber Optic Cable Manufacturing|2007_to_2002_NAICS.xls|2002|2007
546|335929.0|Other Communication and Energy Wire Manufacturing|335929.0|Other Communication and Energy Wire Manufacturing|2007_to_2002_NAICS.xls|2002|2007
547|335931.0|Current-Carrying Wiring Device Manufacturing|335931.0|Current-Carrying Wiring Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
548|335932.0|Noncurrent-Carrying Wiring Device Manufacturing|335932.0|Noncurrent-Carrying Wiring Device Manufacturing|2007_to_2002_NAICS.xls|2002|2007
549|335991.0|Carbon and Graphite Product Manufacturing|335991.0|Carbon and Graphite Product Manufacturing|2007_to_2002_NAICS.xls|2002|2007
550|335999.0|All Other Miscellaneous Electrical Equipment and Component Manufacturing|335999.0|All Other Miscellaneous Electrical Equipment and Component Manufacturing|2007_to_2002_NAICS.xls|2002|2007
551|336111.0|Automobile Manufacturing|336111.0|Automobile Manufacturing|2007_to_2002_NAICS.xls|2002|2007
552|336112.0|Light Truck and Utility Vehicle Manufacturing|336112.0|Light Truck and Utility Vehicle Manufacturing|2007_to_2002_NAICS.xls|2002|2007
553|336120.0|Heavy Duty Truck Manufacturing|336120.0|Heavy Duty Truck Manufacturing|2007_to_2002_NAICS.xls|2002|2007
554|336211.0|Motor Vehicle Body Manufacturing|336211.0|Motor Vehicle Body Manufacturing|2007_to_2002_NAICS.xls|2002|2007
555|336212.0|Truck Trailer Manufacturing|336212.0|Truck Trailer Manufacturing|2007_to_2002_NAICS.xls|2002|2007
556|336213.0|Motor Home Manufacturing|336213.0|Motor Home Manufacturing|2007_to_2002_NAICS.xls|2002|2007
557|336214.0|Travel Trailer and Camper Manufacturing|336214.0|Travel Trailer and Camper Manufacturing|2007_to_2002_NAICS.xls|2002|2007
558|336311.0|Carburetor, Piston, Piston Ring, and Valve Manufacturing|336311.0|Carburetor, Piston, Piston Ring, and Valve Manufacturing|2007_to_2002_NAICS.xls|2002|2007
559|336312.0|Gasoline Engine and Engine Parts Manufacturing|336312.0|Gasoline Engine and Engine Parts Manufacturing|2007_to_2002_NAICS.xls|2002|2007
560|336321.0|Vehicular Lighting Equipment Manufacturing|336321.0|Vehicular Lighting Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
561|336322.0|Other Motor Vehicle Electrical and Electronic Equipment Manufacturing|336322.0|Other Motor Vehicle Electrical and Electronic Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
562|336330.0|Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing|336330.0|Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
563|336340.0|Motor Vehicle Brake System Manufacturing|336340.0|Motor Vehicle Brake System Manufacturing|2007_to_2002_NAICS.xls|2002|2007
564|336350.0|Motor Vehicle Transmission and Power Train Parts Manufacturing|336350.0|Motor Vehicle Transmission and Power Train Parts Manufacturing|2007_to_2002_NAICS.xls|2002|2007
565|336360.0|Motor Vehicle Seating and Interior Trim Manufacturing|336360.0|Motor Vehicle Seating and Interior Trim Manufacturing|2007_to_2002_NAICS.xls|2002|2007
566|336370.0|Motor Vehicle Metal Stamping|336370.0|Motor Vehicle Metal Stamping|2007_to_2002_NAICS.xls|2002|2007
567|336391.0|Motor Vehicle Air-Conditioning Manufacturing|336391.0|Motor Vehicle Air-Conditioning Manufacturing|2007_to_2002_NAICS.xls|2002|2007
568|336399.0|All Other Motor Vehicle Parts Manufacturing|336399.0|All Other Motor Vehicle Parts Manufacturing|2007_to_2002_NAICS.xls|2002|2007
569|336411.0|Aircraft Manufacturing|336411.0|Aircraft Manufacturing|2007_to_2002_NAICS.xls|2002|2007
570|336412.0|Aircraft Engine and Engine Parts Manufacturing|336412.0|Aircraft Engine and Engine Parts Manufacturing|2007_to_2002_NAICS.xls|2002|2007
571|336413.0|Other Aircraft Parts and Auxiliary Equipment Manufacturing|336413.0|Other Aircraft Parts and Auxiliary Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
572|336414.0|Guided Missile and Space Vehicle Manufacturing|336414.0|Guided Missile and Space Vehicle Manufacturing|2007_to_2002_NAICS.xls|2002|2007
573|336415.0|Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing|336415.0|Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing|2007_to_2002_NAICS.xls|2002|2007
574|336419.0|Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing|336419.0|Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
575|336510.0|Railroad Rolling Stock Manufacturing|336510.0|Railroad Rolling Stock Manufacturing|2007_to_2002_NAICS.xls|2002|2007
576|336611.0|Ship Building and Repairing|336611.0|Ship Building and Repairing|2007_to_2002_NAICS.xls|2002|2007
577|336612.0|Boat Building|326199.0|All Other Plastics Product Manufacturing - inflatable plastics boats|2007_to_2002_NAICS.xls|2002|2007
578|336612.0|Boat Building|326299.0|All Other Rubber Product Manufacturing - inflatable rubber boats|2007_to_2002_NAICS.xls|2002|2007
579|336612.0|Boat Building|336612.0|Boat Building|2007_to_2002_NAICS.xls|2002|2007
580|336991.0|Motorcycle, Bicycle, and Parts Manufacturing|336991.0|Motorcycle, Bicycle, and Parts Manufacturing|2007_to_2002_NAICS.xls|2002|2007
581|336992.0|Military Armored Vehicle, Tank, and Tank Component Manufacturing|336992.0|Military Armored Vehicle, Tank, and Tank Component Manufacturing|2007_to_2002_NAICS.xls|2002|2007
582|336999.0|All Other Transportation Equipment Manufacturing|336999.0|All Other Transportation Equipment Manufacturing|2007_to_2002_NAICS.xls|2002|2007
583|337110.0|Wood Kitchen Cabinet and Countertop Manufacturing|337110.0|Wood Kitchen Cabinet and Countertop Manufacturing|2007_to_2002_NAICS.xls|2002|2007
584|337121.0|Upholstered Household Furniture Manufacturing|337121.0|Upholstered Household Furniture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
585|337122.0|Nonupholstered Wood Household Furniture Manufacturing|337122.0|Nonupholstered Wood Household Furniture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
586|337124.0|Metal Household Furniture Manufacturing|337124.0|Metal Household Furniture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
587|337125.0|Household Furniture (except Wood and Metal) Manufacturing|337125.0|Household Furniture (except Wood and Metal) Manufacturing|2007_to_2002_NAICS.xls|2002|2007
588|337127.0|Institutional Furniture Manufacturing|337127.0|Institutional Furniture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
589|337127.0|Institutional Furniture Manufacturing|339111.0|Laboratory Apparatus and Furniture Manufacturing - laboratory furniture (e.g., stools, tables, benches)|2007_to_2002_NAICS.xls|2002|2007
590|337129.0|Wood Television, Radio, and Sewing Machine Cabinet Manufacturing|337129.0|Wood Television, Radio, and Sewing Machine Cabinet Manufacturing|2007_to_2002_NAICS.xls|2002|2007
591|337211.0|Wood Office Furniture Manufacturing|337211.0|Wood Office Furniture Manufacturing|2007_to_2002_NAICS.xls|2002|2007
